Afrika	アフリカ
INES ljestvica	国際原子力事象評価尺度
Indiana Jones i posljednji križarski pohod	インディ・ジョーンズ/最後の聖戦
Turingova nagrada	チューリング賞
Ehidna	エキドナ
Grytviken	グリトビケン
Polje (fizika)	場
Fado	ファド
Saint-Pierre (Sveti Petar i Mikelon)	サン＝ピエール (サンピエール島・ミクロン島)
Matrijarhat	家母長制
Francuska Indokina	フランス領インドシナ
Švedska rukometna reprezentacija	ハンドボールスウェーデン代表
Lunarni kalendar	太陰暦
Adrenokortikotropni hormon	副腎皮質刺激ホルモン
Zastava Walesa	ウェールズの旗
Metodologija	方法論
Vitebska oblast	ヴィーツェプスク州
Oportunitetni trošak	機会費用
Aleksandar Kolčak	アレクサンドル・コルチャーク
Juan Carlos Ferrero	フアン・カルロス・フェレーロ
Radioamaterizam	アマチュア無線
Rat protiv terorizma	対テロ戦争
Čovjekoljub	フィランソロピー
Bilbo Baggins	ビルボ・バギンズ
Ernst Happel Stadion	エルンスト・ハッペル・シュターディオン
Gel	ゲル
Nemesis	ネメシス
Kefir	ケフィア
Posejdonije	ポセイドニオス
Alexis Carrel	アレクシス・カレル
Streljivo	弾薬
NTSC	NTSC
Mihail Kutuzov	ミハイル・クトゥーゾフ
Falun gong	法輪功
Isaac Albéniz	イサーク・アルベニス
Neutralni element	単位元
Daft Punk	ダフト・パンク
Emanuel Swedenborg	エマヌエル・スヴェーデンボリ
Kvintil	クィンティッルス
Okrug Haifa	ハイファ地区
Lacrosse	ラクロス
Cibetke	ジャコウネコ科
Film noir	フィルム・ノワール
Društvena mreža (2010.)	ソーシャル・ネットワーク (映画)
Ukiyo-e	浮世絵
Miguel Serveto	ミシェル・セルヴェ
Translacija (biologija)	翻訳 (生物学)
Vremenska dilatacija	時間の遅れ
Grafički dizajn	グラフィックデザイン
Henry Mancini	ヘンリー・マンシーニ
Manija	躁病
Giboni	テナガザル
Amnestija	恩赦
Kvaliteta	品質
Neutralnost	中立
Carmen	カルメン (オペラ)
Geoid	ジオイド
Fiziologija bilja	植物生理学
Period rotacije	自転周期
Euroliga	ユーロリーグ
Muftija	ムフティー
Stereokemija	立体化学
Vremenska geografija	時間地理学
Vidni živac	視神経
Git	Git
Jednadžba vremena	均時差
Staples Center	ステイプルズ・センター
Veksilologija	旗章学
Moskovsko Carstvo	ロシア・ツァーリ国
Jagodična kost	頬骨
Montmartre	モンマルトル
Francis Fukuyama	フランシス・フクヤマ
Madison Square Garden	マディソン・スクエア・ガーデン
Reljef	地勢
Povijest računarskog sklopovlja	計算機の歴史
Logička pogrješka	誤謬
Giraffidae	キリン科
Ionizirajuće zračenje	放射線
La Traviata	椿姫 (オペラ)
Web portal	ポータルサイト
Seizmički val	地震波
Doom metal	ドゥームメタル
Teenage Dream	ティーンエイジ・ドリーム (ケイティ・ペリーのアルバム)
Skeleton	スケルトン (スポーツ)
Litavci	リトアニア人の一覧
Baranjska županija	バラニャ県
Olimpijske igre mladih	ユースオリンピック
Giovanni Battista Tiepolo	ジョヴァンニ・バッティスタ・ティエポロ
Velika subota	聖土曜日
Stirlingov motor	スターリングエンジン
Okus krvi	トゥルーブラッド
Alpsko skijanje	アルペンスキー
Zastava otoka Mana	マン島の旗
Andamani	アンダマン諸島
Miokarditis	心筋炎
Noradrenalin	ノルアドレナリン
Iračka nogometna reprezentacija	サッカーイラク代表
Vektorsko polje	ベクトル場
Bjeloruska nogometna reprezentacija	サッカーベラルーシ代表
Haskovo	ハスコヴォ
Ferdinand VII.	フェルナンド7世 (スペイン王)
Gideon Sundback	ギデオン・サンドバック
Albanska nogometna reprezentacija	サッカーアルバニア代表
Perilica posuđa	食器洗い機
Homo floresiensis	ホモ・フローレシエンシス
Gruzijska nogometna reprezentacija	サッカーグルジア代表
Litavska nogometna reprezentacija	サッカーリトアニア代表
Karmelićani	カルメル会
Bazilika sv. Marije Velike	サンタ・マリア・マッジョーレ大聖堂
Sveučilište u Kopenhagenu	コペンハーゲン大学
Vodvilj	ヴォードヴィル
Košický kraj	コシツェ州
Kutno ubrzanje	角加速度
Kim Kardashian	キム・カーダシアン
Halo (optika atmosfere)	暈
Masada	マサダ
Ayman al-Zawahiri	アイマン・ザワーヒリー
Stieg Larsson	スティーグ・ラーソン
Trigliceridi	トリアシルグリセロール
Fjodor I., ruski car	フョードル1世
Borat: učenje o amerika kultura za boljitak veličanstveno država Kazahstan	ボラット 栄光ナル国家カザフスタンのためのアメリカ文化学習
Marilyn Manson (osoba)	マリリン・マンソン
Mika	ミーカ
Rafael Márquez	ラファエル・マルケス (サッカー選手)
Saurischia	竜盤類
Reja	レア
Isijavanje (1980.)	シャイニング (映画)
Karavan-saraj	キャラバンサライ
Târgu Mureș	トゥルグ・ムレシュ
Bog Otac	父なる神
New Deal	ニューディール政策
Bakrov(II) hidroksid	水酸化銅(II)
Medicinska sestra	看護師
Kazna	処罰
Neogotika	ゴシック・リヴァイヴァル建築
Sumbawa	スンバワ島
Mutualizam	相利共生
Autosom	常染色体
Kavijar	キャビア
Fujitsu	富士通
Okrug Šiauliai	シャウレイ県
Carlos Marchena	カルロス・マルチェナ
White Hart Lane	ホワイト・ハート・レーン
Gaël Monfils	ガエル・モンフィス
Konklava	コンクラーヴェ
Tropopauza	対流圏界面
Game Boy	ゲームボーイ
Psihokineza	念力
Zastava Hong Konga	香港の旗
Lemuri	キツネザル科
Tonzilitis	扁桃炎
Ultimate Fighting Championship	UFC
Folk rock	フォークロック
Luca Toni	ルカ・トーニ
Riccardo Giacconi	リカルド・ジャコーニ
Billy Crystal	ビリー・クリスタル
UEFA Liga prvaka 2007./08.	UEFAチャンピオンズリーグ 2007-08
George Patton	ジョージ・パットン
Chang Myon	張勉
Mezzosopran	メゾソプラノ
Matematička konstanta	数学定数
Hispanija	ヒスパニア
Državna zastava	国旗
Parazitizam	寄生
Treonin	トレオニン
Julius Nyerere	ジュリウス・ニエレレ
Narcizam	ナルシシズム
Finska nogometna reprezentacija	サッカーフィンランド代表
Kasai	カサイ川
Qi od Xije	啓
Srednji Zapad (SAD)	アメリカ合衆国中西部
Skandinavsko gorje	スカンディナヴィア山脈
Otrovni guževi	コブラ科
Alfred Kinsey	アルフレッド・キンゼイ
Princeza Mononoke	もののけ姫
Pazardžik	パザルジク
Robert Edwin Peary	ロバート・ピアリー
Troja (2004.)	トロイ (映画)
Grb Iraka	イラクの国章
Arabeska	アラベスク
Zračna luka Domodedovo	ドモジェドヴォ空港
Argument	論証
Ernesto Sábato	エルネスト・サバト
Arkada	アーケード (建築物)
Université de Versailles Saint-Quentin en Yvelines	ヴェルサイユ・サン・カンタン・アン・イヴリーヌ大学
Odbojka na OI 1980.	モスクワオリンピックにおけるバレーボール競技
19. stoljeće pr. Kr.	紀元前19世紀
Mucanje	吃音症
Lihtenštajnska nogometna reprezentacija	サッカーリヒテンシュタイン代表
Oleg Blohin	オレグ・ブロヒン
Fazni dijagram	相図
Chattanooga, Tennessee	チャタヌーガ
17. stoljeće pr. Kr.	紀元前17世紀
Dante Gabriel Rossetti	ダンテ・ゲイブリエル・ロセッティ
Madagaskarski prstaš	アイアイ
Rosenborg B.K.	ローゼンボリBK
Bocvanska pula	プラ
Sveti Josemaría Escrivá	ホセマリア・エスクリバー
Slušalica	ヘッドフォン
Vâlcea (županija)	ヴルチャ県
Otok Devon	デヴォン島
Katolički kraljevi	カトリック両王
Gasherbrum II	ガッシャーブルムII峰
Austrijska narodna stranka	オーストリア国民党
FA Premier liga 2008./09.	プレミアリーグ2008-2009
Klaustrofobija	閉所恐怖症
Matt LeBlanc	マット・ルブランク
Drina	ドリナ川
Estonska nogometna reprezentacija	サッカーエストニア代表
Fosfolipidi	リン脂質
ATP	ATP
Columbia Pictures	コロンビア映画
Atenska škola	アテナイの学堂
Ibuprofen	イブプロフェン
FA Premier liga 2010./11.	プレミアリーグ2010-2011
Produžetci (nogomet)	延長戦
Bakropis	エッチング
Baba Jaga	バーバ・ヤーガ
Kar (car)	マルクス・アウレリウス・カルス
Likud	リクード
Philip Roth	フィリップ・ロス
Kos (otok)	コス島
Sally Field	サリー・フィールド
Barska kornjača	ヨーロッパヌマガメ
David Carradine	デビッド・キャラダイン
Peter Mokaba Stadion	ピーター・モカバ・スタジアム
Human Rights Watch	ヒューマン・ライツ・ウォッチ
Prob	プロブス
Bolonjski proces	ボローニャ・プロセス
Ovulacija	排卵
Mbombela Stadion	ムボンベラ・スタジアム
Mayflower	メイフラワー号
Ekonomski zemljopis	経済地理学
Edvard I. Stariji	エドワード長兄王
Lobiranje	ロビー活動
Hristo Stoičkov	フリスト・ストイチコフ
Luoyang	洛陽市
Gasherbrum I	ガッシャーブルムI峰
Laboratorijska čaša	ビーカー
Umberto II.	ウンベルト2世
Dan kad je Zemlja stala (2008.)	地球が静止する日
Dave Mustaine	デイヴ・ムステイン
Antonin Artaud	アントナン・アルトー
Mario Mandžukić	マリオ・マンジュキッチ
Sinapsa	シナプス
Erik Satie	エリック・サティ
Kenny Dalglish	ケニー・ダルグリッシュ
Drugi nicejski sabor	第2ニカイア公会議
Vrijeme u Rusiji	ロシア時間
Troskok	三段跳
Bistrița (grad)	ビストリツァ
Malena Ernman	マレーナ・エルンマン
Simpatikus	交感神経系
Laguna	ラグーン
Ponos	傲慢
Riemannova zeta-funkcija	リーマンゼータ関数
Tim Cahill	ティム・ケーヒル
Augustin Jean Fresnel	オーギュスタン・ジャン・フレネル
Aleksandr Kareljin	アレクサンドル・カレリン
Vestmannaeyjar	ヴェストマン諸島
Reumatoidni artritis	関節リウマチ
Priča o igračkama 2	トイ・ストーリー2
Sidranski zaljev	シドラ湾
Prix Goncourt	ゴンクール賞
Carl Larsson	カール・ラーション
Aberdeen F.C.	アバディーンFC
Grb Kine	中華人民共和国の国章
Giuseppe Mazzini	ジュゼッペ・マッツィーニ
Zelda Rubinstein	ゼルダ・ルビンスタイン
Dr. John H. Watson	ジョン・H・ワトスン
Kavala (grad)	カヴァラ (ギリシャ)
Pelene	おむつ
Robert Zemeckis	ロバート・ゼメキス
Hamadanska pokrajina	ハマダーン州
FA Premier liga 2007./08.	プレミアリーグ2007-2008
MiG-15	MiG-15 (航空機)
Grb Irske	アイルランドの国章
Eiður Guðjohnsen	エイドゥル・グジョンセン
Diorit	閃緑岩
RMS Lusitania	ルシタニア (客船)
Fernando Gago	フェルナンド・ガゴ
Podmićivanje	賄賂
Ekološki turizam	エコツーリズム
Bar (ugostiteljski objekt)	バー (酒場)
Trabeacija	エンタブラチュア
Zvjezdana vrata SG-1	スターゲイト SG-1
Itaka	イタキ島
Howard Webb	ハワード・ウェブ
Tapiserija iz Bayeuxa	バイユーのタペストリー
Stellerova morska krava	ステラーカイギュウ
Baklava	バクラヴァ
Honoré Daumier	オノレ・ドーミエ
Master of Puppets	メタル・マスター
Akumulator	二次電池
Karlo III., kralj Francuske	シャルル3世 (西フランク王)
RSC Anderlecht	RSCアンデルレヒト
Ivanovci	聖ヨハネ騎士団
Scheme	Scheme
24 sata Le Mansa	ル・マン24時間レース
Društvena klasa	社会階級
Lubumbashi	ルブンバシ
Kirka	キルケー
Trijeslovina	タンニン
Relikvija	聖遺物
Interpolacija	内挿
Emulzija	エマルション
Nebeski ekvator	天の赤道
Velika čistka	大粛清
Kana	仮名 (文字)
Kancerogen	発癌性
Termostat	サーモスタット
Iseljeništvo	移住
Kirchhoffovi zakoni o struji i naponu	キルヒホッフの法則 (電気回路)
Željezna županija	ヴァシュ県
Epirska Despotovina	エピロス専制侯国
Oksidans	酸化剤
Bila županija	フェイェール県
François Duvalier	フランソワ・デュヴァリエ
Bazilika svetoga groba	聖墳墓教会
Vitamin B12	シアノコバラミン
Asasin	暗殺教団
Codex Iustinianus	ローマ法大全
Čudovišta iz ormara	モンスターズ・インク
RuneScape	RuneScape
Gvelfi i gibelini	教皇派と皇帝派
Bohemian Rhapsody	ボヘミアン・ラプソディ
Jursko-mošonjsko-šopronska županija	ジェール・モション・ショプロン県
Novi val	ニュー・ウェーヴ (音楽)
Henry Miller	ヘンリー・ミラー
Dodatak:Popis gradova u Rusiji	ロシアの都市の一覧
Denar	デナリウス
Okarina	オカリナ
Genetički algoritmi	遺伝的アルゴリズム
Sitotisak	シルクスクリーン
Citizendium	Citizendium
Spokane (Washington)	スポケーン
Pentela	ドゥナウーイヴァーロシュ
Crtica (pravopis)	ダッシュ (記号)
Povijest Austrije	オーストリアの歴史
Vogezi	ヴォージュ山脈
Pitbull	ピットブル (ラッパー)
Scandinavian Airlines System	スカンジナビア航空
Opcija (financije)	オプション取引
Kunlun	崑崙山脈
Oblast Plovdiv	プロヴディフ州
Kožne pjege	雀卵斑
Fernando Llorente	フェルナンド・ジョレンテ
Tolteci	トルテカ帝国
Deep Blue	ディープ・ブルー (コンピュータ)
Kristologija	キリスト論
MINIX	Minix
Agora	アゴラ
Konjički šport	競馬
Fenolftalein	フェノールフタレイン
Ginny Weasley	ジニー・ウィーズリー
Karaš-severinska županija	カラシュ＝セヴェリン県
Piteşti	ピテシュティ
Vitoroga antilopa	プロングホーン
Jahorina	ヤホリナ山
Piatra Neamț	ピアトラ・ネアムツ
Partitura	楽譜
Adelijski pingvin	アデリーペンギン
Léon Foucault	レオン・フーコー
Vadi	ワジ
Iberia	イベリア航空
Ranodinastijski period	エジプト初期王朝時代
Gymnocephalus cernua	ラッフ
Alkibijad	アルキビアデス
Kalifornijska pastrva	ニジマス
Leighton Baines	レイトン・ベインズ
Cesare Borgia	チェーザレ・ボルジア
Fatalna nesreća	クラッシュ (2004年の映画)
Tirozin	チロシン
Nick Nolte	ニック・ノルティ
Slano jezero	塩湖
Grb Irana	イランの国章
Nakaznici	ナナフシ
Apocalypto	アポカリプト
Merlin (čarobnjak)	マーリン
Grb Litve	リトアニアの国章
Grb Tajlanda	タイの国章
Opsada	攻城戦
Triangulacija	三角測量
Okrug Vilnius	ヴィリニュス県
Feud	レーエン
Okrug Järvamaa	イェルヴァ県
Zastava Tonge	トンガの国旗
Okrug Võrumaa	ヴォル県
Sklonidba	曲用
Arantxa Sánchez Vicario	アランチャ・サンチェス・ビカリオ
Český Krumlov	チェスキー・クルムロフ
Grb Čada	チャドの国章
Okrug Panevėžis	パネヴェジース県
Francesca Schiavone	フランチェスカ・スキアボーネ
Ayumi Hamasaki	浜崎あゆみ
Zlatni stafilokok	黄色ブドウ球菌
Aleksej Aleksejevič Abrikosov	アレクセイ・アブリコソフ
Baiji	ヨウスコウカワイルカ
J. J. Abrams	J・J・エイブラムス
Montréal Canadiens	モントリオール・カナディアンズ
Ishemija	虚血
Gorgan	ゴルガーン
Univerzijada	ユニバーシアード
Nizozemska istočna Indija	オランダ領東インド
Fat Man	ファットマン
William Burroughs	ウィリアム・S・バロウズ
Kuressaare	クレサーレ
Elizejska palača	エリゼ宮殿
Vättern	ヴェッテルン湖
Ogg	Ogg
Bristolski kanal	ブリストル海峡
George Armstrong Custer	ジョージ・アームストロング・カスター
Osovina	軸 (機械要素)
Službena religija	国教
Mary Robinson	メアリー・ロビンソン
Gnom	ノーム (妖精)
SEAT	セアト
Autoklav	オートクレーブ
Ekološka sukcesija	遷移 (生物学)
1400-ih	1400年代
Kibela	キュベレー
Epifitne biljke	着生植物
Ricardo Quaresma	リカルド・クアレスマ
Poliester	ポリエステル
Gluten	グルテン
Fezan	フェザーン
Interferon	インターフェロン
Ubisoft	ユービーアイソフト
Cruzeiro Esporte Clube	クルゼイロEC
Christina Applegate	クリスティナ・アップルゲイト
Pakistanska rupija	パキスタン・ルピー
Grb Bahreina	バーレーンの国章
Vojska spasa	救世軍
Portovenere	ポルトヴェーネレ
Nogomet na Olimpijskim igrama	オリンピックサッカー競技
Grb Brazila	ブラジルの国章
Huygensovo načelo	ホイヘンス＝フレネルの原理
H&M	H&M
Alkmeon	クロトンのアルクマイオン
Joseph Nicéphore Niepce	ニセフォール・ニエプス
Velšani	ウェールズ人
Rocky Marciano	ロッキー・マルシアノ
Jugoslavenska nogometna reprezentacija	サッカーユーゴスラビア代表
Velika glad u Irskoj	ジャガイモ飢饉
Južna Češka	南ボヘミア州
Lucy Liu	ルーシー・リュー
Tau lepton	タウ粒子
Nipur	ニップル
Središnja Češka	中央ボヘミア州
Emily Osment	エミリー・オスメント
Snow Patrol	スノウ・パトロール
Bernard iz Clairvauxa	クレルヴォーのベルナルドゥス
Roy Orbison	ロイ・オービソン
F.C. København	FCコペンハーゲン
Teropodi	獣脚類
Vrlo zapetljana priča	塔の上のラプンツェル
Diferencijalna geometrija	微分幾何学
Dodatak:Popis gradova u Rumunjskoj	ルーマニアの都市の一覧
Elektro pop	エレクトロ・ポップ
Yamaha	ヤマハ
Danny Welbeck	ダニー・ウェルベック
Goldie Hawn	ゴールディ・ホーン
Dannii Minogue	ダニー・ミノーグ
Kanonsko pravo	教会法
Spektrometar	分光器
Antičke Olimpijske igre	古代オリンピック
Artakserkso II.	アルタクセルクセス2世
Akcijski film	アクション映画
Zastava Samoe	サモアの国旗
Brăila (grad)	ブライラ
Robin Gibb	ロビン・ギブ
Pravedna trgovina	公正取引
Trazimensko jezero	トラジメーノ湖
Lustra	鱗
Otok Cape Breton	ケープ・ブレトン島
Seth MacFarlane	セス・マクファーレン
140-ih	140年代
Korpus	軍団
140-ih pr. Kr.	紀元前140年代
Sebastian Coe	セバスチャン・コー
Brăila (županija)	ブライラ県
Alternativna medicina	代替医療
Constanţa (županija)	コンスタンツァ県
Internetsko bankarstvo	インターネットバンキング
Mikojan	MiG
Predgrađe	郊外
Tupoljev Tu-144	Tu-144 (航空機)
Tata Motors	タタ・モーターズ
Pjesma Eurovizije 1958.	ユーロビジョン・ソング・コンテスト1958
Horoskop	ホロスコープ
Euroazijska ploča	ユーラシアプレート
Tenzor	テンソル
Marina Ivanovna Cvetajeva	マリーナ・ツヴェターエワ
Naksos (otok)	ナクソス島
Stari most	スタリ・モスト
1410-ih	1410年代
Sustav iz Bretton Woodsa	ブレトン・ウッズ協定
Van Allenovi pojasi zračenja	ヴァン・アレン帯
Grindcore	グラインドコア
Kaspijski tigar	カスピトラ
Anu	アヌ (メソポタミア神話)
Majstor i Margarita (roman)	巨匠とマルガリータ
Glam metal	グラム・メタル
Aljaksandr Hleb	アレクサンドル・フレブ
Amonijev klorid	塩化アンモニウム
Dida (vratar)	ネウソン・デ・ジェズス・シウヴァ
Pangram	パングラム
Europsko prvenstvo u nogometu - Jugoslavija 1976.	UEFA欧州選手権1976
Batavijska republika	バタヴィア共和国
Legija stranaca	フランス外人部隊
Sefanija (knjiga)	ゼファニヤ書
Massimo Ambrosini	マッシモ・アンブロジーニ
Grameen banka	グラミン銀行
Makedonska nogometna reprezentacija	サッカーマケドニア共和国代表
William Godwin	ウィリアム・ゴドウィン
Feliks Dzeržinski	フェリックス・ジェルジンスキー
Činjenica	事実
Winnie Pooh	クマのプーさん
IMAX	IMAX
Grupno odlučivanje	合意形成
Kraljevina Sicilija	シチリア王国
Tokamak	トカマク型
Zapatisti	サパティスタ民族解放軍
Cefeida	ケフェイド変光星
Car bomba	ツァーリ・ボンバ
Kapilarnost	毛細管現象
Županije u Mađarskoj	ハンガリーの地方行政区画
Emfizem	肺気腫
Mrežni marketing	連鎖販売取引
Iranski rijal	イラン・リヤル
Zastava Palaua	パラオの国旗
Stolno izdavaštvo	DTP
Peštanska županija	ペシュト県
Sveta potvrda	堅信
Pastrnjak	パースニップ
Abdera (Tracija)	アブデラ
Kraljevski botanički vrtovi u Kewu	キューガーデン
Hanuman	ハヌマーン
Hijerarhija	ヒエラルキー
La bohème	ラ・ボエーム (プッチーニ)
Anakonde	アナコンダ
François Viète	フランソワ・ビエト
Pyeongchang	平昌郡
Sonic Youth	ソニック・ユース
Harold I.	ハロルド1世 (イングランド王)
Vulkanizacija	加硫
Matija Korvin	マーチャーシュ1世
Mrežni premosnik	ブリッジ (ネットワーク機器)
Serial ATA	シリアルATA
Gradovi u Norveškoj	ノルウェーの都市の一覧
Zelena pupavka	タマゴテングタケ
Tercijar	第三紀
Luzitanija	ルシタニア
Rocky	ロッキー (映画)
Ahmed Jasin	アフマド・ヤースィーン
Ediakarij	エディアカラン
Salama	サラミ
FK Partizan Beograd	パルチザン・ベオグラード
Prugasta hijena	シマハイエナ
Okrug Utena	ウテナ県
Hoacin	ツメバケイ
Neamț (županija)	ネアムツ県
Državna himna Bosne i Hercegovine	ボスニア・ヘルツェゴビナ国歌
Prahova (županija)	プラホヴァ県
Anarho-komunizam	無政府共産主義
Târgoviște	トゥルゴヴィシュテ (ルーマニア)
PLC	プログラマブルロジックコントローラ
Potpis	署名
Edmund II. Željeznoboki	エドマンド2世 (イングランド王)
Okupacija	占領
Ultimatum	最後通牒
Paučina	クモの網
Rudolph Valentino	ルドルフ・ヴァレンティノ
Butrint	ブトリント
DirectX	Microsoft DirectX
Christian Vieri	クリスティアン・ヴィエリ
Alphonse de Lamartine	アルフォンス・ド・ラマルティーヌ
Stadion Miejski u Poznanju	ポズナン市立競技場
Stadion Miejski u Wrocławu	ヴロツワフ市立競技場
Simfonija br. 5 (Beethoven)	交響曲第5番 (ベートーヴェン)
Thai Airways International	タイ国際航空
Japansko Carstvo	大日本帝国
The Kinks	キンクス
Brod (arhitektura)	身廊
Statistička mehanika	統計力学
Smilodon	スミロドン
Most na rijeci Kwai	戦場にかける橋
Izostazija	アイソスタシー
Michael Laudrup	ミカエル・ラウドルップ
Anihilacija	対消滅
Nesteroidni protuupalni lijekovi	非ステロイド性抗炎症薬
Anthony Minghella	アンソニー・ミンゲラ
Privatnost	プライバシー
Rodos (grad)	ロドス
Gomelska oblast	ホメリ州
Vrtača	シンクホール
Bosna	ボスニア
Zavist	妬み
MoMA	ニューヨーク近代美術館
Pleonazam	冗語
Freida Pinto	フリーダ・ピントー
Jermain Defoe	ジャーメイン・デフォー
Lisička	アンズタケ
Dvorac Himeji	姫路城
Ikosaedar	正二十面体
Hulk (Marvel Comics)	ハルク (マーベル・コミック)
Vestalka	ウェスタの処女
Judas (pjesma)	ジューダス (レディー・ガガの曲)
FLOPS	FLOPS
Telephone	テレフォン (曲)
Willem Dafoe	ウィレム・デフォー
Okavango	オカヴァンゴ川
Amidi	アミド
Norvežani	ノルウェー人
Moše Dajan	モーシェ・ダヤン
UEFA Liga prvaka 2008./09.	UEFAチャンピオンズリーグ 2008-09
Falafel	ファラフェル
Priležništvo	側室
Ciparska nogometna reprezentacija	サッカーキプロス代表
David Schwimmer	デヴィッド・シュワイマー
Joan Capdevila	ジョアン・カプデビラ
Izaija (prorok)	イザヤ
Galaţi (županija)	ガラツィ県
Dâmboviţa (županija)	ドゥンボヴィツァ県
Personalna unija	同君連合
Sharjah (emirat)	シャールジャ
Maramureş (županija)	マラムレシュ県
Srpska pravoslavna crkva	セルビア正教会
Dodatak:Popis gradova u Belgiji	ベルギーの都市の一覧
LDAP	Lightweight Directory Access Protocol
Billboard 200	Billboard 200
Xiongnu	匈奴
Zastava Arube	アルバの旗
Fortaleza Esporte Clube	フォルタレーザEC
Kozmopolitizam	コスモポリタニズム
Dragovoljni rad	ボランティア
Kišni čovjek	レインマン
Mamma Mia! (2008.)	マンマ・ミーア! (映画)
Spiljski medvjed	ホラアナグマ
Panteon u Parizu	パンテオン (パリ)
Nicolas Boileau	ニコラ・ボアロー＝デプレオー
Programska knjižnica	ライブラリ
Cikloalkani	シクロアルカン
Progonstvo	流罪
Rak debelog crijeva	大腸癌
Ping	Ping
Klement Aleksandrijski	アレクサンドリアのクレメンス
Oktaedar	正八面体
Karavan	ステーションワゴン
Dodatak:Popis gradova u Portugalu	ポルトガルの都市の一覧
Kod	符号
Vesprimska županija	ヴェスプレーム県
Boršod-abaújsko-zemplénska županija	ボルショド・アバウーイ・ゼンプレーン県
Nova Iguaçu	ノヴァ・イグアス
Lisica i pas 2	きつねと猟犬2 トッドとコッパーの大冒険
Sorocaba	ソロカーバ
Mencije	孟子
Ouro Preto	オウロ・プレット
Hitoni	多板綱
Bonton	マナー
Murphyjev zakon	マーフィーの法則
Stanična dioba	細胞分裂
Carnotov ciklus	カルノーサイクル
Plantaža	プランテーション
Nagrada Hugo	ヒューゴー賞
Aleksandar Anjukov	アレクサンドル・アニュコフ
1430-ih	1430年代
Delta Air Lines	デルタ航空
Jeet Kune Do	截拳道
Galija (brod)	ガレー船
Bitke kod Halkin Gola	ノモンハン事件
Katarina Howard	キャサリン・ハワード
MRNK	伝令RNA
Arthur Evans	アーサー・エヴァンズ
Bes (božanstvo)	ベス
William T. Sherman	ウィリアム・シャーマン
FA Premier liga 2009./10.	プレミアリーグ2009-2010
Južni Bug	南ブーフ川
Stanični ciklus	細胞周期
Jaroslav I., veliki knez Kijeva	ヤロスラフ1世
Crnoleđi čagalj	セグロジャッカル
Olt (županija)	オルト県
Călăraşi (županija)	カララシ県
XMPP	Extensible Messaging and Presence Protocol
Anamneza (medicina)	病歴
Fitopatologija	植物病理学
Etiopski vuk	アビシニアジャッカル
Egalitarizam	平等主義
Covasna (županija)	コヴァスナ県
Okrug Tauragė	タウラゲ県
Decentralizacija	地方分権
James Naismith	ジェームズ・ネイスミス
Okrug Telšiai	テルシェイ県
Markiza de Pompadour	ポンパドゥール夫人
Bridž	コントラクトブリッジ
Perspektiva	遠近法
B. B. King	B.B.キング
Grčki građanski rat	ギリシャ内戦
Cliff Burton	クリフ・バートン
Kostas Karamanlis	コスタス・カラマンリス
John Frusciante	ジョン・フルシアンテ
Mount Erebus	エレバス山
Giorgos Karagounis	ギオルゴス・カラグーニス
New York Rangers	ニューヨーク・レンジャース
William Gibson	ウィリアム・ギブスン
Akvakultura	養殖業
Metoda bojanja po Gramu	グラム染色
Drum and bass	ドラムンベース
Dimitrije I., veliki knez Moskve	ドミートリー・ドンスコイ
Wojciech Szczęsny	ヴォイチェフ・シュチェスニー
Divergencija	発散 (ベクトル解析)
Prešovský kraj	プレショウ県
Born This Way (pjesma)	ボーン・ディス・ウェイ (曲)
Charles Louis Alphonse Laveran	シャルル・ルイ・アルフォンス・ラヴラン
Just Dance	ジャスト・ダンス
Konstantin Georgijevič Zyrjanov	コンスタンティン・ジリャノフ
Javni bilježnik	公証人
Alexandre Song	アレクサンドル・ソング
Klen (riba)	チャブ
Ruggero Leoncavallo	ルッジェーロ・レオンカヴァッロ
Crnogorska nogometna reprezentacija	サッカーモンテネグロ代表
TED (konferencija)	TED (カンファレンス)
Produžena moždina	延髄
Britpop	ブリットポップ
Etnocentrizam	エスノセントリズム
Batman se vraća	バットマン リターンズ
Mitilene	ミティリーニ
Nuklearne sile	核保有国の一覧
Lockheed U-2	U-2 (航空機)
Starogrčko kazalište	古代ギリシアの演劇
Harlem	ハーレム (ニューヨーク市)
Xzibit	イグジビット
Potres u Turskoj 2011.	トルコ東部地震 (2011年10月)
Lou Reed	ルー・リード
Howard Hughes	ハワード・ヒューズ
Stanična kultura	細胞培養
Pastel	パステル
Von Neumannova arhitektura	ノイマン型
Fozgen	ホスゲン
Maksimin Daja	マクシミヌス・ダイア
Španjolska pezeta	ペセタ
Dodatak:Popis gradova u Španjolskoj	スペインの都市の一覧
Gracijan	グラティアヌス
L'Anse aux Meadows	ランス・オ・メドー
Jan Matejko	ヤン・マテイコ
CISC	CISC
Izmjenjivač topline	熱交換器
Transrodnost	トランスジェンダー
León (Meksiko)	レオン (メキシコ)
Sophie Monk	ソフィー・モンク
Joannis Metaxas	イオアニス・メタクサス
Walter Raleigh	ウォルター・ローリー
Stranka crnih pantera	ブラックパンサー党
Arhimedov vijak	アルキメディアン・スクリュー
Stanični automat	セル・オートマトン
Trogir	トロギル
Amadora	アマドーラ
Conan Cimmerijanac	英雄コナン
Jagiellonia Białystok	ヤギエロニア・ビャウィストク
Eter (mitologija)	アイテール
3D računalne grafike	3次元コンピュータグラフィックス
